mim	is_phenotype	date_fetched	pmid_refs
614756	True	2025-03-19	30838254|33677721|33131045|24738973|22693284|32157189
614761	False	2025-03-21	22475485|20305126
614762	False	2025-03-21	20305126|22408254
614770	False	2025-03-21	24462369|25293719|22356826
614774	False	2025-03-21	9734811|22356826
614775	True	2025-03-20	23260140|25604084|22610097|22356826
614777	False	2025-03-21	22678361|16797255|20797633|11328871|11071939|23891004|22678362|11279242
614779	True	2025-03-19	25504577|26531781|22577226
614780	False	2025-03-21	22499339|21844891|23123320|17012226|11485546
614782	True	2025-03-21	22863194
614784	True	2025-03-20	25044745|24945461|18068700|19109428|20008567|25018096
614785	True	2025-03-20	18353969|38662831|26783368|32181496|34750646|22499341|26816379
614787	True	2025-03-20	31782611|25533962|10976766|20562864|9455484|26942287|26763879|26739615
614788	False	2025-03-21	22328776
614792	False	2025-03-21	19254477
614793	True	2025-03-20	11347906|21602844
614794	True	2025-03-20	15367102|21173190|20537980
614798	False	2025-03-21	25124224|36776133|12804775|22669975|15213237|11306823|12860405
614799	True	2025-03-20	22548824
614800	True	2025-03-19	38244286|20577004|14964842|15612572
614803	False	2025-03-21	16982677|11863363
614804	True	2025-03-20	28031177|25489906|23056351|11863363|28655839
614808	True	2025-03-19	22801503
614809	True	2025-03-19	21566112|24536001|20800271|32928961|20800272|22503529|29327071
614810	True	2025-03-19	19525953|22801493|11436128
614811	True	2025-03-20	22528483
614813	True	2025-03-21	22840363|22840364|22440536|1632447
614814	True	2025-03-19	22883147
614815	True	2025-03-19	25118024|22883145
614816	True	2025-03-19	22772371|25046559|22772368
614818	False	2025-03-21	15473964|22753416
614819	True	2025-03-19	11941487|22539340
614820	True	2025-03-20	32913013|22842232|26410222|22850527|24431296|5089756|24842602
614822	True	2025-03-19	22275165|22479503
614823	True	2025-03-20	30796334|30848080|22275001
614824	True	2025-03-20	22022230|20613862
614830	True	2025-03-20	22958903
614832	True	2025-03-19	22901946
614834	False	2025-03-21	22863731
614837	True	2025-03-19	12788910|12788881|23349759|12944565|23643382|17761590|14573733|17164310
614838	True	2025-03-19	15362570|17235395|17761590|21700882
614839	True	2025-03-19	20332248|17761590|19079066
614840	True	2025-03-19	20332248|17761590|19079066
614841	True	2025-03-19	14573729|319614|13242646|19535795|21722705|19567835|5656436|13177550|17761590|4586101|6410916|8954047
614842	True	2025-03-19	17761590|22335740
614844	True	2025-03-19	22863007
614845	True	2025-03-19	22863007
614847	True	2025-03-20	23280796|26537434|20574033|22282645|19798636
614849	True	2025-03-19	36004314|20832341
614850	True	2025-03-19	26513235|22105173
614851	True	2025-03-19	22933543
614852	True	2025-03-19	22983954|20598275|10521316|22775483|15806441
614856	True	2025-03-19	22482805|25402547|25214535|22052668|15542026|458828|24648371
614857	True	2025-03-19	22922874
614858	True	2025-03-19	16500342|20887964|17761590|8825924
614859	True	2025-03-19	9090384|26094004|9354782|9632816|17055079
614860	True	2025-03-20	25296916|21370267|10449567|8232359|22447717
614861	True	2025-03-19	22678063
614862	True	2025-03-21	8940266|17055079|8670792
614863	True	2025-03-19	29220678|26669662|3515938|11355018|21937992|4434170|4154794|22871920
614865	True	2025-03-20	22541069
614869	True	2025-03-19	18505454|2909824|23023331
614870	True	2025-03-21	17041890|8771174|9700193|17055079|9683594|10862081
614872	True	2025-03-19	17336976|12851857|17055079|15858711
614873	True	2025-03-19	12717447|12851857|22871920
614874	True	2025-03-19	23040496|20350728|29363216
614876	True	2025-03-19	9837814|11890679|17055079
614877	True	2025-03-19	20647552|10573465|22871920
614878	True	2025-03-19	19531496|30619256|15845450|23000145
614879	True	2025-03-19	8882397|12325024|4159604|17325280|7541833|8892018|12522768|10951529|23352163
614880	True	2025-03-19	23643382|17761590|21700882
614881	True	2025-03-19	22522442|25274842|24627108
614882	True	2025-03-19	10958759|7562283|17055079
614883	True	2025-03-20	19449432|10332040|17055079
614884	True	2025-03-20	26157035
614886	True	2025-03-20	9727033|10051604|20683989|17055079
614887	True	2025-03-19	18285423|15146459|17055079
614888	False	2025-03-21	20417359|23000146|10477754|23064416
614889	True	2025-03-19	19084105|11335769|29106381|31222290|18625743|15924140
614890	True	2025-03-19	19084105|9854038|11753820
614891	True	2025-03-19	19084105|9603732|9603733|12591909|15736007|23952477|21487897|23864330
614893	True	2025-03-19	17616516|21524210
614894	True	2025-03-20	
614895	True	2025-03-19	10848494|11157804|16534116|15197604|21079185|12112076|22847150
614896	True	2025-03-19	21131953
614897	True	2025-03-19	32060892|22927827|17761590|22416012
614898	True	2025-03-19	22717650
614899	True	2025-03-19	39062623|22981119|21542834
614900	True	2025-03-19	20116044|18535205|17186470|22431104|19061985|23812780
614901	False	2025-03-21	9611264|16875466|22956686|1377677|36729635
614906	False	2025-03-21	11485546
614908	True	2025-03-20	26545878|22541429
614909	True	2025-03-20	20331980
614910	True	2025-03-20	26404464
614911	True	2025-03-20	24366864|21658842
614913	False	2025-03-21	22726442
614915	True	2025-03-19	22610851
614916	True	2025-03-19	23040497
614917	False	2025-03-21	18835491|23022099|23022098|25604853|26395190|25058219
614919	True	2025-03-20	21118999|19103604|16380119
614920	True	2025-03-19	22581968|3515938|12024045|2445576|22581969|31724321
614921	True	2025-03-19	33342467|38968673|19625727|24499211|22492991|28617415
614922	True	2025-03-19	18835491|23022099|23022098|25604853|26395190|25058219
614923	True	2025-03-19	16875466|22956686|36729635
614924	True	2025-03-19	36349561|22492562|23008233
614925	True	2025-03-20	23122586
614926	True	2025-03-19	517579|21464306|31486067
614927	False	2025-03-21	15675952
614929	True	2025-03-19	17489990|20409997|24714551
614931	True	2025-03-19	23315978|23063621
614932	True	2025-03-19	27759031|33158637|30046113|33812062|34415280|33199448|31752325|25457163|23084291
614934	True	2025-03-19	30244537|23084290
614935	True	2025-03-19	23122589|23891469
614937	True	2025-03-19	22926851
614938	True	2025-03-20	22986343|22926522|21518807|19298825|8673135|21998631
614939	False	2025-03-21	17046835|32144202|19590015|22265414
614940	True	2025-03-19	17354266|21626677|20979233|26440664
614941	True	2025-03-19	20222921|26991760|20979233|11780064|9245989
614942	True	2025-03-20	
614944	True	2025-03-19	23122586
614945	True	2025-03-19	23122587
614946	True	2025-03-19	24161539|37523899|22833457|22499341|29126765|27095821
614947	True	2025-03-19	24461907|23499752|21907147
614948	True	2025-03-20	16790493|19114592|16943180|35321494
614950	False	2025-03-21	22179047
614952	True	2025-03-20	19619625|15351786|23000900|9846487|21249125
614956	False	2025-03-21	20190759|15946944|19619625|15351786|23000900|9846487|21249125
614957	True	2025-03-20	19619625|15351786|23000900|21249125
614959	True	2025-03-19	23086397|7555952|24029078|22197566|15816952|24120652|11108504
614960	False	2025-03-21	17028579|21397848|23064227|23064230
614961	True	2025-03-19	23023333
614962	True	2025-03-19	17986612|12885755|7624778|16582918|18250302|760211|10660043|17118991|17690262|10486419|11689931|12393845|17206122|37314706|15472169|9177239|7624777|11095423|14824537|9751754|15070752|11937559|9202122|8962136|13937884|10523015|7624776|7984230|18515422|9500540|840297|25551525|7984236
614963	True	2025-03-19	9537324|29545012|17229951|7585224|7585223|7624352
614964	False	2025-03-21	24312227|34509675|19389623|34452636|23042292|25047565
614965	True	2025-03-20	8724849|12221138
614966	False	2025-03-21	12221138
614968	True	2025-03-20	12476414|18641339|19712589
614970	True	2025-03-19	22179047|23012439
614971	True	2025-03-20	19571010|15797018
614972	True	2025-03-21	19584064|9419367|10767346|9923886|21989363|11313316|18482588
614974	True	2025-03-20	21931173|1401310|16530710|23161670
614975	True	2025-03-20	19571010|23034409
614976	True	2025-03-19	23063620
614979	True	2025-03-19	35868845|22307799|30967659|31939038
614982	True	2025-03-20	26440771|18425126|6802865|26842768|30546343|23852095|22841499|5032329|28067911|16353241|9734811|23143600|8446727|22252456|11321738|672092|24075187|28067909|31600781|8723126|23432817|29887375
614985	True	2025-03-20	23093777
614986	True	2025-03-20	31327268|18305109|33746041
614991	False	2025-03-21	23064229
614992	True	2025-03-20	23034868
614994	False	2025-03-21	10645953|12637513
614996	False	2025-03-21	22522483|11782409
615001	True	2025-03-20	18178554
615002	False	2025-03-21	9822657|21957496|21807092|11395482|9662074|9872452
615003	True	2025-03-20	16636240|23486545|22922100|9872452|11788596|24482476|20932832|23176823
615005	True	2025-03-19	18479385|23086396
615006	True	2025-03-19	23252400|21907012|31584066
615009	True	2025-03-19	25522177|30588754|30113927|26842493|23159249
615010	True	2025-03-19	25243380|24262145|23001123
615011	True	2025-03-19	2387074|7957383|23242558
615012	True	2025-03-20	12408966
615013	False	2025-03-21	12408966
615016	False	2025-03-21	22714804
615018	True	2025-03-19	10791887|64571|5727552|5503169|5417349|4102647|31367682
615020	True	2025-03-20	22854966
615021	True	2025-03-19	6879680|15142124|10993897|7795329|20971946
615023	True	2025-03-19	12780701|16116617|23549421|10712205|19434086|16436457|20643494|23754960|21093221
615025	True	2025-03-19	23141294|29661920
615028	True	2025-03-19	32176379|2539587|24443915|27730671|23176819|24005056|26211931|27384765
615030	True	2025-03-19	33107650|23176824|34546337|23176821
615031	True	2025-03-19	27406698|26542466|33847017|23176824|32209221
615032	True	2025-03-19	31980904|24998929|31001818|26789910|22495311|21572417|23160955|22495309|31721432
615033	True	2025-03-19	16636240|23486545|24482476|23176823
615034	True	2025-03-19	23200863|11009204
615035	True	2025-03-21	24080142|6303658|3479531|23188110|24424123|24198383
615037	True	2025-03-20	21970883
615039	False	2025-03-21	11087757
615041	True	2025-03-19	23519211|23217329
615042	True	2025-03-19	23109149|19901254|33129689
615043	True	2025-03-19	23857908|20039086
615044	False	2025-03-21	12408966
615048	True	2025-03-19	21715705|25113787|25428574|22535186
615050	True	2025-03-20	12593841|11509662|12076535
615054	False	2025-03-21	11509662|12076535|22156576|10037570
615056	True	2025-03-20	12076535
615057	True	2025-03-20	
615058	True	2025-03-19	23246293
615060	False	2025-03-21	22155607|10066439
615063	True	2025-03-20	22155607
615065	True	2025-03-19	23236030|23261301|25099528
615066	True	2025-03-21	23054245|458828|23316006
615069	True	2025-03-20	12408966
615071	True	2025-03-19	22865833|30006060|26374271|21937992
615073	True	2025-03-20	8309575|23222958
615074	True	2025-03-19	23033978|31205050|28077840|30346093|31949314|32688057|23644463
615075	True	2025-03-19	23033978|24668549|27915094|25326669|28514307|28575650|24614104
615079	False	2025-03-21	19357193|12414650|38570683|23097494|15737938|32647223
615080	True	2025-03-19	24131187|24439484|24131185|24131188|24143816|23150934|24899047|23150908|24131183|33732320|24131186|24131184|38899702
615081	True	2025-03-19	15136734|17047026
615083	True	2025-03-19	26133394|25370038|23263490|24501277
615084	True	2025-03-19	23313956
615085	True	2025-03-19	22499339|23123320
615091	True	2025-03-19	23172145|19556253|23263185|16880825|13680528
615094	False	2025-03-21	16470382
615095	True	2025-03-19	27540107|29652087|23178126
615097	False	2025-03-21	17502375|11824941|22932902|22896705
615098	False	2025-03-21	23036704|10470851
615100	False	2025-03-21	23015759|18782753
615101	True	2025-03-20	24702957|22718863|20191564|27770045|33776625
615105	False	2025-03-21	19620624
615106	False	2025-03-21	
615107	True	2025-03-19	21177507
615108	True	2025-03-19	23246288
615109	True	2025-03-20	23246288
615110	False	2025-03-21	17041588
615112	True	2025-03-19	23313374
615116	False	2025-03-21	17426145
615117	False	2025-03-21	23115245
615118	True	2025-03-20	
615119	True	2025-03-19	21412973|12474143|15863660|2175025|15235026
615120	True	2025-03-21	19631309|11323662|22205389
615121	True	2025-03-20	19767238|19405124|21791414
615122	True	2025-03-19	22801960|22365582|22197273
615124	True	2025-03-20	22298428
615126	False	2025-03-21	22298428
615127	True	2025-03-19	22713812|31539032
615129	True	2025-03-20	20977886|10545594
615131	True	2025-03-20	15147861|20977886
615132	False	2025-03-21	10574461|20977886
615133	True	2025-03-20	20977886
615134	True	2025-03-19	23348503|23348506
615135	True	2025-03-19	19411760|23086801|36706222
615139	True	2025-03-19	23230001|25948378
615143	False	2025-03-21	12865408|10231032|21801292
615145	True	2025-03-19	22766609|27103084|29753094|30513139
615146	True	2025-03-20	12865408|10470851|23486064|11739384|21801292|19684588
615147	True	2025-03-19	10232633|23189188|2886863|9888420|2889099
615151	True	2025-03-20	19048628
615155	True	2025-03-20	28895531|20357596|28322503|24986830|28276056|8423186
615156	True	2025-03-19	23352259|31478350
615157	True	2025-03-19	24368687|21278747|24397319|23532514
615159	True	2025-03-19	18439546
615160	True	2025-03-19	33865955|28275242|23281071
615164	False	2025-03-21	23363597|18066067
615165	True	2025-03-20	23363597|34711951|18066067|18460465
615166	False	2025-03-21	18443040
615173	True	2025-03-20	21057500|23208419
615175	True	2025-03-20	33077892|23275342
615178	False	2025-03-21	25898167|22554196
615179	True	2025-03-19	23395477|24066960
615180	False	2025-03-21	23260140
615181	True	2025-03-19	29791932|23453667
615182	True	2025-03-19	26870663|23393310|10963100|23561848
615184	True	2025-03-19	16483541|16793013
615185	True	2025-03-19	20627571|23434117
615188	True	2025-03-19	23288985
615190	True	2025-03-19	23329068|23959892|19461895|23591994|23453664
615191	True	2025-03-19	23472759|25925986
615193	True	2025-03-19	23434115
615196	True	2025-03-20	23036705|22891334|18754758
615198	True	2025-03-19	27829680|32119750|27055475|23610867|12497229|31571209|8255649|23526378
615206	True	2025-03-19	23561803|12818158|23374270
615207	True	2025-03-19	23440042|25398835
615210	True	2025-03-20	12176013
615211	False	2025-03-21	27129234|14741369|12176013|23404503
615214	True	2025-03-19	22351933|7705412
615215	False	2025-03-21	25271166|23129643|35551387|34980136|20138882|9452476|21427226
615216	True	2025-03-20	9115737|11259594
615217	True	2025-03-19	22065524
615218	True	2025-03-20	23129643|22547800
615219	True	2025-03-19	23240096|28556411
615220	True	2025-03-19	26671912|23434763|24634143|23499309|23656646|23499310|458828|1835670
615222	True	2025-03-19	22652534|23042644|16470731|28127940
615224	True	2025-03-19	23636092|10470086|15800623
615225	True	2025-03-19	25050600|23349227|27662089
615226	True	2025-03-19	23160277
615228	True	2025-03-19	23599390
615229	True	2025-03-20	21262840|27478018|23449976
615232	True	2025-03-19	21982423|23341099
615233	True	2025-03-19	19074801|21067480
615234	True	2025-03-21	22031863
615235	True	2025-03-19	17646580
615237	True	2025-03-19	27352967|9237417|5765427|18209785|2005514|16707984|10532268|22155368
615238	True	2025-03-19	18654663|20049731
615239	False	2025-03-21	26801612|32852789|26961366|23446346|23446348|28798046|18922890
615240	True	2025-03-20	23382213
615241	True	2025-03-20	23201690
615244	True	2025-03-19	23867502|23434736|19029984
615246	False	2025-03-21	23533661
615248	True	2025-03-19	18006477|22892539|22286171
615255	True	2025-03-20	23349634
615256	False	2025-03-21	23349634|25416781|25023281
615257	True	2025-03-20	23349634|25144183
615264	True	2025-03-19	23505126|23563608|13761495|23563606|13004554
615266	True	2025-03-19	23643382|17761590
615268	True	2025-03-19	33682124|21885617|18487453|18483196|33079427|35321980|22892528|18544652|18326629
615269	True	2025-03-19	23643382|17761590
615270	True	2025-03-19	23643382|17761590|21700882|6881209
615271	True	2025-03-19	23643382|17761590|21700882|6881209
615272	True	2025-03-19	23623386
615274	True	2025-03-19	10937580|3456204|10802646|16564824
615275	True	2025-03-20	32703879|23610393|21424586
615276	True	2025-03-20	23549421|16753040|26045466|23754960
615277	True	2025-03-19	35736209|32202185|33923544|33078099|18596884|11917274|33708862
615279	True	2025-03-19	17551924|16439621|18042262
615280	True	2025-03-19	21178588|20358587|16439621|18042262
615281	True	2025-03-20	23643384
615282	True	2025-03-20	23033978|23603762|24812067
615283	False	2025-03-21	32103185|27626380|22700954|20145037|14525976
615284	True	2025-03-19	24799518|21210780|23749797
615286	True	2025-03-19	23620220|26842963|29796286|30296593
615287	True	2025-03-19	23359570|23877401
615288	False	2025-03-21	12746204|23354437|34169321
615289	False	2025-03-21	23574715|23509069
615290	True	2025-03-19	9713859|8114789|29528393|23664116|22628388|23664120|23664119|28635954|27784775
615291	False	2025-03-21	10319196|27023906|11551958|29443383|29620724|23664118|23664117|25149931|29931299|9892646
615293	True	2025-03-21	23731542
615295	True	2025-03-20	21383061|9628581
615298	True	2025-03-19	16127465|16892395|18283415
615299	True	2025-03-20	17764561|22343139
615300	True	2025-03-19	32423379|29205794|23541342|32442335|26657938|30737337
615301	True	2025-03-20	23661706
615304	True	2025-03-20	1457046
615306	False	2025-03-21	1457046
615308	True	2025-03-20	1457046
615309	True	2025-03-20	1457046
615311	True	2025-03-20	23644456
615314	True	2025-03-21	32620954|23438589|25271085|23354436
615319	True	2025-03-20	11116084|15937339|23447528
615322	False	2025-03-21	32197075|23545260|24739962|32100099|28459434
615326	True	2025-03-20	28792927|11514542
615328	True	2025-03-19	24667118|24667119|23606727
615329	False	2025-03-21	9405631|12575951|12459492|32639540
615330	True	2025-03-19	23462291|25971455|28913435|28671726|27785568|37903659
615333	True	2025-03-20	11384981|11283017
615336	False	2025-03-21	33077892|15823095|22013072
615337	False	2025-03-21	15560372
615338	True	2025-03-19	21087195|23343562|23526554|30680869|30602030|32987832|10741954
615340	True	2025-03-20	24960163|23746549
615341	True	2025-03-20	10860550|15128046|23632021|12464261
615342	True	2025-03-19	21920918|19419974|21898662|19211612
615343	True	2025-03-19	22474227|11498544|12177436|19487814
615344	True	2025-03-19	23883380
615346	True	2025-03-19	23738509
615348	True	2025-03-19	24960163|23746549
615350	True	2025-03-19	23768512
615351	True	2025-03-19	23768512|19901254
615352	True	2025-03-19	26133662|23768512
615354	False	2025-03-21	32467133|17455211
615355	True	2025-03-19	23791108|25124994|27684039|26757980|24939608|27101134|26714497|27684038
615356	True	2025-03-19	23830518|38564972|26912795|28827486|27707803|26322222|30055862
615360	True	2025-03-19	23307924
615361	True	2025-03-19	6278146|24823460|23802536|23802516
615362	True	2025-03-20	25274848|34733232|23297359|16508006
615363	True	2025-03-19	27754803|24152274|23841731|8090165|18505767|9396482
615364	False	2025-03-21	18776131|29365104|22801010|20537283|21080915
615365	True	2025-03-20	21080915
615366	True	2025-03-20	22916032
615368	True	2025-03-20	23092955
615369	True	2025-03-19	23708187|29740950|23020937|24207121
615370	True	2025-03-20	23793029|18434273|24998259|25671767
615371	True	2025-03-19	17188582|11407344|21767969
615372	False	2025-03-21	16381832|23591200
615373	True	2025-03-19	23768516|18506004|21551322
615374	True	2025-03-19	25356532|23746546
615377	True	2025-03-19	9070470|19808477
615378	True	2025-03-19	9070470|19808477
615379	True	2025-03-20	22234685|20381459
615381	True	2025-03-19	20631028|23770608
615382	True	2025-03-19	23793029
615386	True	2025-03-19	29196973|23838597|22781464|23236289
615390	True	2025-03-20	19443636
615391	True	2025-03-20	14629038
615394	True	2025-03-20	21531335|22949673
615395	True	2025-03-19	23315540|25797485|34140213
615396	True	2025-03-19	12379228|18957093|20215591|19412328|18403758|21551322|15519027
615397	True	2025-03-19	23349226
615398	True	2025-03-19	28728837|23636107|25943031|21493957|24906948|36177944|9934988|27916860
615399	True	2025-03-19	23733340
615401	True	2025-03-19	23522482|19097825|18836449|25073507
615402	True	2025-03-20	24224009|23519333
615404	False	2025-03-21	23810381
615407	True	2025-03-20	27790702|23849777|31425546|29718757|38649918|10488091|36507858
615408	False	2025-03-21	23849778|24203976
615409	True	2025-03-20	23844118|34446558|30098056|33087875
615410	True	2025-03-20	23869016|19329486|17122358|19390624|20371771|23869017
615411	True	2025-03-19	23603762
615412	True	2025-03-21	23603762
615414	True	2025-03-19	23418308
615415	True	2025-03-20	26862157|19550299|23418306|26967905|12421721|23274954|26697755
615416	True	2025-03-20	15186484|22147889|15039974|25466284|9783716|10096595|27041388|24852374
615417	True	2025-03-20	14742712|12388752|9242691
615418	True	2025-03-19	7609449|8479824|22187496|9207786|25732997|16155110
615419	True	2025-03-19	24075186|29399786|23749988|12558119|29168298
615420	True	2025-03-19	23579484
615422	True	2025-03-19	23455423|24119545|24612671|11891683
615423	True	2025-03-20	21593607|18984158|27132592|29072297
615424	True	2025-03-19	23455423|20116073|24119545|24612671
615425	True	2025-03-19	33471381|20164846|22113475
615426	True	2025-03-19	23455423
615428	True	2025-03-20	15977068|16963496
615429	True	2025-03-19	24039609
615431	True	2025-03-19	23830514|25525168
615432	True	2025-03-19	23810381
615434	True	2025-03-19	27790702|23849777|31425546|38649918|36507858
615436	True	2025-03-19	23910461|17666408|16646045|21055718
615438	True	2025-03-19	22607940
615439	True	2025-03-19	18685559|20203157|25788521|20513133|25986072|24036952|23685748
615440	True	2025-03-19	23849775
615441	True	2025-03-19	25922419|30649896|27390209|30479949|26200674|31437535|22422768|26768964
615443	False	2025-03-21	3875152|25049333|3876514
615444	True	2025-03-19	23891471|23891469
615447	True	2025-03-20	
615449	True	2025-03-20	
615451	True	2025-03-19	23849778|24203976
615453	True	2025-03-19	23910460
615455	False	2025-03-21	2961609|2951442|2961573
615456	False	2025-03-21	17452337|29222402
615457	True	2025-03-19	23869016|17122358|19390624
615458	True	2025-03-19	23818446|22686506
615463	False	2025-03-21	23932106|24324832|19624305|29123071|30560016|30359774|28199315|9455484|32402703|28556953|28199306
615465	True	2025-03-19	14564207|23812909|19504604|1342859|19449411
615467	False	2025-03-21	23863933
615468	True	2025-03-19	23727036|24332264
615469	False	2025-03-21	22179486|22344312
615471	True	2025-03-19	23993193|23993194
615473	True	2025-03-19	24700286|23993195|25966631
615474	True	2025-03-21	23913001
615475	False	2025-03-21	8590280|31256877
615476	True	2025-03-19	23932106|19624305|30560016|31146092|30359774|32402703|28556953
615481	True	2025-03-19	23993197|24518672
615482	True	2025-03-19	23872636
615483	True	2025-03-19	25211641|23913003|25832657|21409505|38156729
615484	True	2025-03-20	18729827
615485	True	2025-03-19	23383720|28100473|26647312
615486	True	2025-03-19	25913036|24103465
615487	False	2025-03-21	15199136|23598528|19763159
615489	True	2025-03-19	23455636|16518403|22869612
615490	True	2025-03-19	18687884|25893792|23562820
615491	True	2025-03-19	23359680|4514348|28007905|10471497|7558041|3340629
615493	True	2025-03-19	29302074|23390136
615494	True	2025-03-20	24094744|16780588
615497	False	2025-03-21	33632269|23921378|21508961|21701560
615500	True	2025-03-19	24094744
615502	True	2025-03-19	23746550|31239556
615503	True	2025-03-19	22791528|23910462|24183451
615504	True	2025-03-19	24094744|23991085
615505	True	2025-03-19	24055112
615506	True	2025-03-19	39292928|34904380|23972370
615507	True	2025-03-20	15229651|28806779|9851558|23572524|10231032|15028621
615508	True	2025-03-21	23974871
615510	True	2025-03-19	29593478|33755596|24035193
615511	True	2025-03-19	10996775|21343608|4004819|644316|6326659|11331279|7224911|6685253|7201581|6130241|10086964|11102975|1631143|2568582|6707201|7440723|6685252|7365597|3398878|3606685|9667605
615512	True	2025-03-19	9338582|10556207|10209987|2569601|1967698|8503454|7114003|2876430|6381286|1959537|20374271|32873690|8244340|2693209|6946452|11698297|17424909|7628118|4004168|4065896|14242501|669702|8571957|4012221
615513	True	2025-03-19	24136356|24610295|16984281|24165795|12130661
615516	True	2025-03-19	23243086|23065719
615517	True	2025-03-19	11389486
615519	True	2025-03-20	16412388
615520	False	2025-03-21	22344312|22676135
615521	True	2025-03-20	28411587|23736855|28777491|30168660
615522	True	2025-03-19	132904|24075184|19380683
615524	True	2025-03-19	22686418|17506106|24075189
615526	False	2025-03-21	11056392|17360540
615527	True	2025-03-19	24120361
615528	True	2025-03-19	22563501|26703368|23211418|26528954
615529	True	2025-03-19	17651129|22829454
615530	True	2025-03-19	27496670|23804563|23804577
615531	False	2025-03-21	21571633|24060273|24084074
615532	True	2025-03-20	24056535
615535	False	2025-03-21	23348741|19164528
615539	True	2025-03-19	23704329|25703627
615540	True	2025-03-19	23348741
615541	True	2025-03-19	23956177|21937992|31290144
615542	True	2025-03-21	21220346
615543	False	2025-03-21	24132237
615545	True	2025-03-20	30643249|24013638
615546	True	2025-03-19	24056717|22473091|22469822
615547	True	2025-03-19	29660409|17728320|24661356|2240046|27195816|30323850|29599419|19066619|30302899|29496979|26365340|31397880|24326959|24076603|20876615|25473036|28281571
615549	False	2025-03-21	24708098|24283224|24601692|24905064|35368666
615550	True	2025-03-20	23812780|29599205
615551	True	2025-03-21	23115331
615552	True	2025-03-19	21698661|24776970|24207120
615553	True	2025-03-19	28777481|24031089|28328131|33416188
615554	True	2025-03-20	18779591|24195502
615555	True	2025-03-19	15218000|24597879|24597878|30575453|23550860|24597880|24195502|24597877
615557	True	2025-03-19	23447684
615558	True	2025-03-19	1997645|6876109|164511|4365305|18492086|21981844|178979|2909827|1939657|15984016|491973|207903|2319582|24288038|2901434|8496659|1454832|7229035|4978919|1562615|3945294|9508071|2828430|13745738|221546|3473077|3399894
615559	True	2025-03-19	17402365|23666743|23430113|11976687|34264265|24240292|23319571
615560	True	2025-03-19	28657137|29681087|23851939|32111619
615561	True	2025-03-19	6898304|24152280
615563	True	2025-03-20	24140112|17079202|18619852
615566	True	2025-03-20	24179155|10231032|21720722
615567	True	2025-03-20	24270420|39226897
615570	True	2025-03-20	11274051|12670026
615573	True	2025-03-19	24270420
615574	True	2025-03-19	29375865|28776279|24139043|29279279|27469131
615575	True	2025-03-19	7723957|24207122
615576	True	2025-03-20	20603620|23699394|21832077|23459944
615577	True	2025-03-20	31417880|25524009|24140114|25237204|24888602|22013103|18025196
615578	True	2025-03-19	24119684
615582	True	2025-03-20	25835445|10807574|24798638|23824657
615583	True	2025-03-19	24140112|28471317|28327570|28074499|19464398
615584	True	2025-03-20	17034542|24268661
615585	True	2025-03-20	15466012|24045842|24290379|16707527|19590516
615586	True	2025-03-20	21399614|28625565|28428259|24268657|29127258
615587	True	2025-03-20	21282601|11029043|32275884|8724849|32021605|20566687|32211895
615588	True	2025-03-20	27642048|24231807
615590	True	2025-03-19	20381196|19608551|24055016
615591	True	2025-03-19	32246154|24036952
615592	True	2025-03-20	10195897|25216719|24369075
615593	True	2025-03-19	23897980|20156905
615596	True	2025-03-19	28424003|23842455
615598	True	2025-03-19	19470072|18347294|24207119|24773080|20542838|24514002
615599	True	2025-03-19	22633631|24084144|34474177|21937992|26757139
615602	True	2025-03-19	23778582|9171059|23065961|23926262|17053149|17353070
615604	True	2025-03-19	23940258|15173247
615605	True	2025-03-20	24401050|1627757
615615	True	2025-03-19	15546002|1676369|8490660|1370449
615616	True	2025-03-19	23136403
615617	True	2025-03-19	14602880|15546002|21926461|21883749
615618	True	2025-03-20	24387993|23692084|21971768|21458412|20664185|31897643|27807076|21949356|16524674
615622	False	2025-03-21	24371310
615625	True	2025-03-19	24388663|33526816|28491902
615629	True	2025-03-19	23936043
615630	True	2025-03-19	11030072|24140113|22791528|24183451
615632	True	2025-03-19	24736309|24459106|30680846
615636	True	2025-03-19	24360807|24360803|24360808
615637	True	2025-03-19	24239382|32808430|25847626|32358097
615639	False	2025-03-21	12032087|11157760
615641	True	2025-03-20	12032087|15620219
615643	True	2025-03-20	27021474|24360804|28489334
615644	True	2025-03-20	12032087
615645	True	2025-03-20	12032087
615651	True	2025-03-19	17567819|11250895|23707145
615653	True	2025-03-20	22586271
615656	False	2025-03-21	21359847|19843651|19328872|17268193|24352232|21187176
615657	True	2025-03-20	24227773|15325244|24352241|22493297
615658	True	2025-03-19	23479643
615660	False	2025-03-21	7609734
615661	False	2025-03-21	16311922|17393540|18486760
615662	False	2025-03-21	11604408
615663	True	2025-03-21	32740904|23420520|24239381|20512159
615665	True	2025-03-19	30423442|24166846
615668	True	2025-03-20	21594994|24203977
615670	True	2025-03-19	24362817
615672	True	2025-03-20	16381832|21878650
615673	True	2025-03-19	31665639|33428302|24336167|29721912|32395406
615676	True	2025-03-20	22123530
615678	False	2025-03-21	12095696
615679	False	2025-03-21	10554026|11444877
615681	True	2025-03-19	24482476
615682	False	2025-03-21	17562709
615683	True	2025-03-19	35471564|24482476
615684	True	2025-03-20	23555294|17286053|24597873
615685	True	2025-03-19	33188530|30980493|37934410|30237576|28471035|24482476|31272422
615686	True	2025-03-19	24482476
