mim	is_phenotype	date_fetched	umls_ids	orphanet_ids
606663	False	2025-03-25	C1416899	
606664	True	2025-03-19	C1847720	289891
606665	False	2025-03-21	C1422657	
606666	False	2025-03-21	C1537569|C2874202|C3714987	
606667	False	2025-03-24	C1537570	
606668	False	2025-03-21	C1847719	
606669	False	2025-03-24	C1414878	
606670	False	2025-03-24	C1418823	
606671	False	2025-03-21	C1423524	
606672	False	2025-08-10	C1280798|C1415186|C1847711|C3277076|C3278148|C4016977	
606673	False	2025-03-20	C1291512|C1424165	
606674	False	2025-03-25	C1847692	
606675	False	2025-03-25	C1847691	
606676	False	2025-03-24	C1425290	
606677	False	2025-03-20	C1539094	
606678	False	2025-03-21	C1425206	
606679	False	2025-03-23	C1414243	
606680	False	2025-03-24	C1300287|C1422342	
606681	False	2025-03-25	C0175695|C1422496	
606682	False	2025-06-15	C1423767|C3484357	
606683	False	2025-06-15	C1414879	
606684	False	2025-03-21	C1414883	
606685	True	2025-03-19	C1847667	154
606686	False	2025-06-15	C1414327|C5779972	
606687	False	2025-06-15	C1414330|C5830406	
606688	True	2025-03-21	C1847650	
606689	False	2025-03-21	C3887942	
606690	True	2025-03-19	C0751674	538
606691	False	2025-03-25	C1824695	
606692	False	2025-03-24	C1540047|C4748484	
606693	True	2025-03-19	C1847640	306674|314632
606694	False	2025-03-20	C1417893|C4016978	
606695	False	2025-03-23	C1422343	
606696	False	2025-03-20	C1416541	
606697	False	2025-05-11	C1427184	
606698	False	2025-05-11	C1539806	
606699	False	2025-05-11	C1424612	
606700	False	2025-03-23	C1424166	
606701	False	2025-03-20	C1427595	
606702	False	2025-03-25	C1418605|C3149111|C4540575	
606703	True	2025-03-19	C5551343	324588
606704	False	2025-03-25	C1415257	
606705	True	2025-03-19	C1847626	90635
606706	False	2025-03-20	C1424345|C1832978|C1847626	
606707	False	2025-03-25	C1424355	
606708	False	2025-03-24	C1847622	2440
606709	False	2025-03-24	C1418967|C1855304	
606710	False	2025-03-21	C1416844	
606711	False	2025-03-25	C1847614	
606712	False	2025-03-25	C1847605	
606713	True	2025-03-19	C1847604	888
606714	False	2025-03-24	C1424869	
606715	False	2025-03-23	C1427464	
606716	False	2025-03-23	C1425280	
606717	False	2025-03-24	C1337027	
606718	False	2025-03-23	C0220726|C0265274|C1420162|C1847593|C1850554|C1850555|C1857255	
606719	True	2025-03-23	C1838547	404560
606720	False	2025-03-21	C1847590	
606721	True	2025-03-19	C3807567	528
606722	False	2025-03-20	C1417604	
606723	False	2025-03-25	C1417029|C5677020	
606724	False	2025-05-11	C1334509	
606725	False	2025-03-24	C1413498|C5551375|C5561927	
606726	False	2025-03-21	C1422213|C4225245|C4225257	
606727	False	2025-03-20	C1417736	
606728	False	2025-03-21	C1419916	
606729	False	2025-03-25	C1418189	
606730	False	2025-03-25	C1424249	
606731	False	2025-03-23	C1423710|C4084712	
606732	False	2025-03-24	C1424223	
606733	False	2025-03-25	C1424243	
606734	False	2025-03-23	C1424239	
606735	False	2025-03-20	C1424238	
606736	False	2025-03-23	C1424247	
606737	False	2025-03-23	C1424237	
606738	False	2025-03-20	C1424246	
606739	False	2025-03-21	C1424248	
606740	False	2025-03-20	C1421669	
606741	False	2025-03-25	C1421670	
606742	False	2025-03-24	C1420758|C2751315	
606743	False	2025-03-21	C1420759	
606744	True	2025-03-19	C1847572	808
606745	False	2025-03-25	C1423939	
606746	False	2025-03-21	C1424658	
606747	False	2025-03-20	C1823628|C5830291	
606748	False	2025-03-20	C1425434	
606749	False	2025-03-23	C1422780	
606750	False	2025-03-20	C1424053	
606751	False	2025-03-20	C1423044	
606752	False	2025-03-20	C0014077	
606753	False	2025-03-21	C1421215	
606754	False	2025-03-23	C1423837|C2749659|C3280721	
606755	False	2025-03-24	C1425457|C4551573|C5193204	
606756	False	2025-03-21	C1333927	
606757	False	2025-03-25	C1425358	
606758	False	2025-03-20	C1414179	
606759	False	2025-03-21	C1421916|C1846632	
606760	False	2025-03-20		
606761	False	2025-03-20	C0342793|C1417196	
606762	True	2025-03-19	C1847555	35878
606763	True	2025-03-19	C1847554	244
606764	True	2025-03-19	C0238198	44890
606765	False	2025-03-25	C1291299|C1364508	
606766	True	2025-07-27	C4721889	276234
606767	False	2025-03-23	C1425436	
606768	True	2025-03-19	C1847532	178400
606769	False	2025-08-17	C1847531	
606770	False	2025-03-24	C1847530	
606771	False	2025-03-23	C1847529	
606772	False	2025-03-20	C1847522	397973
606773	True	2025-06-15	C1847521	141148
606774	False	2025-03-24	C1825995	
606775	False	2025-03-20	C1413765	
606776	False	2025-03-20	C1539957	
606777	True	2025-03-19	C1847501|C4551966	71277
606778	False	2025-05-11	C1539855	
606779	False	2025-05-11	C1539856	
606780	False	2025-05-11	C1539857	
606781	False	2025-03-20	C1420750|C5700245	
606782	False	2025-03-23	C1539085|C3279774	
606783	False	2025-03-21	C1539086	
606784	False	2025-03-20	C1415320	
606785	True	2025-03-24	C2931132	205|79235
606786	False	2025-03-23	C1540295	
606787	False	2025-03-23	C1847493	
606788	False	2025-03-20	C1847492	
606789	False	2025-03-20	C1969842	
606790	False	2025-03-20	C1540294	
606791	False	2025-03-20	C1540044	
606792	False	2025-03-20	C1424950	
606793	False	2025-03-20	C1417779	
606794	False	2025-03-25	C1420151|C5436514	
606795	False	2025-03-23	C1420158	
606796	False	2025-03-23	C1337104	
606797	False	2025-03-24	C1366520|C1835851	
606798	True	2025-03-19	C4692845	
606799	False	2025-03-23	C1847482	
606800	False	2025-09-08	C0017921|C1414899|C4016979|C4016980|C4016981|C4016982	
606801	False	2025-07-06	C1422169	
606802	False	2025-03-24	C1420358	
606803	False	2025-03-25	C1825834	
606804	False	2025-03-21	C1423497	
606805	False	2025-03-20	C1423494	
606806	False	2025-03-24	C0268609|C1414832	
606807	False	2025-03-23	C1425013|C4016983|C4016984	
606808	False	2025-03-25	C1417564|C1846784|C1847972|C5935579	
606809	False	2025-03-25	C1423499	
606810	False	2025-03-24	C0268529|C1418945|C1847449	
606811	False	2025-03-24	C1412337|C2931835	
606812	True	2025-03-19	C0342770|C2936826	24
606813	False	2025-03-20	C1420177	
606814	False	2025-03-25	C1418890	
606815	False	2025-03-21	C1425716	
606816	False	2025-03-23	C1333565	
606817	False	2025-03-24	C1427472	
606818	False	2025-03-23	C1414140	
606819	False	2025-03-23	C1424322	
606820	False	2025-03-21	C1423949	
606821	False	2025-03-25	C1423002|C3150876	
606822	False	2025-03-24	C1826644|C3150412|C3150417|C3151519|C4310704	
606823	False	2025-03-21	C1425130	
606824	True	2025-03-19	C0268186	35710
606825	False	2025-03-25	C1823461	
606826	False	2025-03-23	C1427201	
606827	False	2025-03-24	C1427241	
606828	False	2025-05-11	C1424796	
606829	False	2025-03-20	C0016719|C1414812|C1847416	
606830	False	2025-03-23	C1424854|C4748934	
606831	False	2025-03-23	C1826433|C4015067|C4015276	
606832	False	2025-03-25	C1847414	
606833	False	2025-03-23	C1422165|C4540395	
606834	False	2025-03-24	C1847413|C4310633|C5677008	
606835	True	2025-03-19	C1847406	85169
606836	False	2025-03-20	C1415023	
606837	False	2025-03-24	C1423586|C4016282	
606838	False	2025-03-21	C1538756	
606839	False	2025-03-24	C1417502	
606840	False	2025-03-20	C1847399|C3149124	
606841	False	2025-03-20	C1413971	
606842	False	2025-03-24	C1847387	
606843	True	2025-03-19	C1720957	101090|183663
606844	False	2025-03-20	C0268425|C1412355	
606845	False	2025-03-24	C1425021	
606846	False	2025-03-20	C1427224	
606847	False	2025-03-20	C0242387|C1420654	
606848	False	2025-03-25	C1421968	
606849	False	2025-03-20	C1422174	
606850	False	2025-03-25	C1427563	
606851	False	2025-03-21	C1847361	
606852	False	2025-03-20	C1847360	2828
606853	False	2025-03-20	C1412682	
606854	True	2025-03-19	C1847352	101070|268940
606855	False	2025-03-20	C1424771	
606856	True	2025-03-19	C1847351	1333
606857	False	2025-03-20	C1415097|C1832662|C1856603	
606858	False	2025-03-23		
606859	False	2025-03-20		
606860	False	2025-03-23	C1412922|C1862892|C2717906|C4016986|C4694009	
606861	False	2025-03-23	C1847322	
606862	False	2025-03-24	C1847321	
606863	False	2025-03-23	C1847320	
606864	True	2025-03-19	C1847319	97286
606865	False	2025-03-21	C1414870	
606866	False	2025-06-15	C1412875	
606867	False	2025-03-20	C1424530	
606868	False	2025-03-23	C1422622	
606869	False	2025-03-21	C0039373|C0268276|C1415522|C1848913|C1848916|C2749283|C2874270|C4016988|C4017632|C4017633|C4310843|C4310889|C4310890|C4310891|C4310892|C4310893	
606870	False	2025-03-25	C1422840|C5394199	
606871	False	2025-03-23	C1423559|C3151000	
606872	False	2025-03-21	C1427430	
606873	False	2025-03-23	C0036161|C0751489|C0751490|C0751491|C1415523|C4016989|C4310842|C4310887|C4310888	
606874	False	2025-03-24	C1969837	388
606875	False	2025-03-21	C1969836	388
606876	False	2025-03-24	C1418593	
606877	False	2025-03-21	C1332091	
606878	False	2025-03-24	C1332093	
606879	False	2025-03-24	C1418531|C1866174|C4551478	
606880	False	2025-03-25	C1413133	
606881	False	2025-03-23	C1425164	
606882	False	2025-03-21	C0019202|C1412689	
606883	False	2025-03-23	C1334137|C1843256	
606884	False	2025-03-21	C1419301	
606885	False	2025-03-23	C0342783|C1412108|C4016990	
606886	False	2025-03-25	C1335604	
606887	False	2025-03-24	C0268624|C1420521	
606888	False	2025-03-21	C1423867	
606889	True	2025-03-19	C1847200	1020
606890	False	2025-03-21	C0023521|C1414946	
606891	False	2025-03-23	C1825286	
606892	False	2025-03-23	C1420495	
606893	True	2025-03-21	C1847197	140436
606894	False	2025-03-25	C1847196	
606895	False	2025-03-23	C1847185	
606896	False	2025-03-24	C1847184	
606897	False	2025-03-31	C1537630|C4016992|C4016993	
606898	False	2025-03-24	C1422114	
606899	False	2025-03-24	C1422115	
606900	False	2025-03-20	C1422116	
606901	False	2025-03-24		
606902	False	2025-07-06	C1538758	
606903	False	2025-07-06	C1538759	
606904	False	2025-03-24		
606905	False	2025-03-25	C1847163	
606906	False	2025-03-21	C1424210|C5231412	
606907	False	2025-03-25	C1422268	
606908	False	2025-03-23	C1422025	
606909	False	2025-05-11	C1421421	
606910	False	2025-03-25	C1412762	
606911	False	2025-03-24	C1419839	
606912	False	2025-03-25	C1419840	
606913	False	2025-03-25	C1419841	
606914	False	2025-05-11	C1418607	
606915	False	2025-03-23	C1421928	
606916	False	2025-03-24	C1421926	
606917	False	2025-03-20	C1421927	
606918	False	2025-03-24	C1415177	
606919	False	2025-03-21	C1422514|C5190825	
606920	False	2025-03-25	C1422392	
606921	False	2025-03-20	C1415259	
606922	False	2025-03-23	C1538558|C5830721|C5830722	
606923	False	2025-03-24	C1415263	
606924	False	2025-03-20		
606925	False	2025-03-23	C1423577	
606926	False	2025-03-24	C1421929	
606927	False	2025-03-23	C1539915	
606928	False	2025-03-23	C1847161	
606929	False	2025-03-25	C1425989	
606930	False	2025-03-20	C1425987|C5830340	
606931	False	2025-03-20		
606932	False	2025-09-08	C1422577	
606933	False	2025-04-03	C1421250|C1847024|C1847132|C2677190|C3149136|C3152204|C4225528|C4551504	
606934	False	2025-03-24	C1425806|C4748769	
606935	False	2025-03-23	C1424655	
606936	False	2025-03-25	C1425223|C1970298|C5193144	
606937	False	2025-03-25		
606938	False	2025-03-23	C1421375|C5886774	
606939	False	2025-03-23	C1412674|C2675730|C4225321	
606940	False	2025-03-24	C1538171	
606941	False	2025-03-25	C1538263|C1849762|C2931006	
606942	False	2025-05-11	C1413608	
606943	True	2025-03-19	C1847089	231169|886
606944	False	2025-03-20	C1333352	
606945	False	2025-03-25	C0745103|C1366529|C4016995|C4016996|C4016997|C4016998|C4016999|C4017000|C4017001|C4017002|C4017003|C4017004|C4017005|C4017006|C4017007|C4017008|C4017009|C4017010|C4017011|C4017012|C4017013|C4017014|C4017015|C4017016|C4017017|C4017018|C4017019|C4017020|C4017021|C4017022|C4017023|C4017024|C4017025|C4017026|C4017027|C4017028|C4017029|C4017030|C4017031|C4017032|C4017034|C4017035|C4017036|C4017037|C4017038|C4017039|C4017040|C4017041|C4017042|C4017043|C4017044|C4017045|C4017046|C4017047|C4017634|C4017635|C4017636|C4017637|C4017638|C4017639|C4017640|C4017641|C4017642|C4017643|C4017644|C4017645|C4017797|C4017834|C4017835|C4017841|C4310885|C4310886|C4540576|C4540601	
606946	False	2025-03-23	C1426586	
606947	False	2025-03-24	C1426587	
606948	False	2025-03-20	C1423676	
606949	False	2025-03-20	C1424948|C5562065	
606950	False	2025-03-23	C1823485	
606951	False	2025-03-21	C1537399|C3888244|C4225427|C5676929	
606952	True	2025-03-23	C1847024	352731|352737|79434
606953	False	2025-03-20	C0751161|C1439333|C4017048|C5935599	
606954	False	2025-03-23	C1422020	
606955	False	2025-03-25		
606956	False	2025-03-23	C1421743	
606957	False	2025-03-20	C1422021	
606958	False	2025-03-20	C1425695	
606959	False	2025-03-21	C1425357	
606960	False	2025-03-25	C1847015	
606961	False	2025-03-21	C1421484	
606962	False	2025-03-20	C1421485|C4539964	
606963	True	2025-03-19	C0024117	
606964	False	2025-03-20	C1425128	
606965	False	2025-03-24	C1366532	
606966	True	2025-03-19	C1847013	655
606967	False	2025-03-20	C0023195|C0342895|C1416804	
606968	False	2025-03-25	C1539329	
606969	False	2025-03-20	C1423680|C4693567	
606970	False	2025-03-24		
606971	False	2025-03-21		
606972	False	2025-03-23	C1846992	
606973	False	2025-03-21	C1416821|C2931011	
606974	False	2025-03-24	C1416822|C4479353	
606975	False	2025-03-20	C1425651|C5882705	
606976	False	2025-07-20	C1300285|C1425652|C4303552	
606977	False	2025-03-24	C1425653|C3553230|C3809160	
606978	False	2025-03-24	C1425654|C2931010	
606979	False	2025-03-23	C1425655|C1970021	
606980	False	2025-03-23	C1424564|C2677589	
606981	False	2025-03-24	C1415155	
606982	False	2025-03-20	C1415052|C5561980	
606983	False	2025-03-25	C1424651	
606984	False	2025-03-20	C1846990	427
606985	False	2025-03-25	C0003076|C1412870	
606986	False	2025-03-21		
606987	False	2025-03-24	C1333701	
606988	False	2025-03-21	C1846989|C5193100	
606989	False	2025-03-24	C0398595|C1417245|C1856170|C1969821	
606990	False	2025-03-21	C1413607|C4540488|C5676992	
606991	False	2025-03-25	C1425471	
606992	False	2025-03-23	C1424894	
606993	False	2025-03-24	C1424861	
606994	False	2025-03-21	C1540033	
606995	False	2025-03-25	C1846980	3156
606996	True	2025-03-19	C1846979	3156
606997	False	2025-03-23	C1846978	
606998	False	2025-03-20	C1414638	
606999	False	2025-03-21	C0268151|C1414962|C3278146|C4017050|C4017051|C4017052	
607000	False	2025-03-23	C1427816	
607001	False	2025-03-23	C0795833|C1539338	
607002	False	2025-03-23	C1425527|C3552343|C4017053	
607003	False	2025-03-21	C1336681	
607004	False	2025-03-25	C1846949	93388
607005	False	2025-03-20	C1426633|C5543427	
607006	False	2025-03-20	C1426634	
607007	False	2025-03-23	C1424777	
607008	False	2025-03-20	C0220710|C1412107|C4017054	
607009	False	2025-03-24	C1425225|C1865974	
607010	False	2025-03-21	C1539225	
607011	False	2025-03-23	C1421394	
607012	False	2025-03-21	C1332409|C4748855	
607013	False	2025-03-23	C1332449	
607014	True	2025-03-19	C0086795	579|93473
607015	True	2025-03-19	C0086431	579|93476
607016	True	2025-03-19	C0026708	579|93474
607017	True	2025-03-19	C1846922	90635
607018	False	2025-03-24	C1425620	
607019	False	2025-03-21	C1422531	
607020	False	2025-03-24	C1425011	
607021	False	2025-03-23	C1419975	
607022	False	2025-03-24	C1424110	
607023	False	2025-03-24	C1426344	
607024	False	2025-03-23	C1423603|C5561941|C5882692	
607025	False	2025-03-25	C1424606	
607026	False	2025-03-21	C1423897	
607027	False	2025-03-25	C1412672|C4479409|C4693934	
607028	False	2025-07-20	C1422164	
607029	False	2025-03-24	C1421422	
607030	False	2025-03-20	C1423891	
607031	False	2025-03-20	C1424272|C3280887	
607032	False	2025-03-20	C1846919	
607033	False	2025-03-23	C1424702	
607034	False	2025-03-24		
607035	False	2025-03-23	C0025149|C1424302|C1861812|C3551915|C4540342|C5830451	
607036	False	2025-03-25	C0268575|C1416523|C4017056|C4017057|C4017842	
607037	False	2025-03-20	C1414322|C3810100	
607038	False	2025-03-25	C1424230|C1846896	
607039	True	2025-03-25	C1846896	90636
607040	False	2025-03-21	C1422806|C1861696|C3149148|C3149149	
607041	False	2025-03-23	C1422807	
607042	False	2025-03-23	C0751383|C1413495|C4017059	228346
607043	False	2025-03-25	C1540046|C3279754|C3714992	
607044	False	2025-03-21	C1846888	
607045	False	2025-03-23	C1826836	
607046	False	2025-03-20	C1425230	
607047	False	2025-03-20	C0024408|C1538301|C3148775	
607048	False	2025-03-21	C1425002	
607049	False	2025-03-23	C1425271	
607050	False	2025-03-20	C1425276	
607051	False	2025-03-24	C1425277	
607052	False	2025-03-20	C1424700	
607053	False	2025-03-21	C1846886	
607054	False	2025-03-21	C1418541	
607055	False	2025-03-25	C1425600	
607056	False	2025-03-23	C1425472|C3150819|C4015343	
607057	False	2025-03-24	C1421395|C4479376	
607058	False	2025-03-20	C1846885	
607059	False	2025-03-23	C0221036|C1424765	
607060	True	2025-03-19	C1846862	411602
607061	False	2025-03-25	C1846861	
607062	False	2025-03-20	C1414629	
607063	False	2025-03-20	C1425359|C1850168|C3151218	
607064	False	2025-03-21	C1418384	
607065	False	2025-03-23	C1419183	
607066	False	2025-03-23	C1425292|C4225339|C5542829	
607067	False	2025-03-21	C1846860	
607068	False	2025-03-23	C1539198	
607069	False	2025-03-24	C1823376	
607070	False	2025-03-21	C1426228|C3809543	
607071	False	2025-03-23	C1291490|C1415825	
607072	False	2025-03-25	C1428434|C4310709	
607073	False	2025-03-21	C1538043|C5889721	
607074	False	2025-03-20	C1538717	
607075	False	2025-05-11	C1422804	
607076	False	2025-03-25	C1418548	
607077	False	2025-05-11	C1538718	
607078	True	2025-03-19	C1846843	93311
607079	False	2025-03-24	C1422764	
607080	True	2025-03-25	C5436061	168563
607081	False	2025-03-20	C1539925	
607082	False	2025-03-21	C1413066|C5193132	
607083	False	2025-03-23	C1421506	
607084	True	2025-03-19	C1846839	90636
607085	False	2025-03-20	C1846838	589
607086	False	2025-03-24	C0162872|C0345050	229|91387
607087	False	2025-03-24	C1846837	91387
607088	False	2025-03-20	C1846823	139547|140468
607089	False	2025-03-20	C1413177	
607090	False	2025-03-21	C1823161	
607091	True	2025-03-19	C2931009	79332
607092	False	2025-03-21	C1425830	
607093	False	2025-03-24	C0919427|C1856061|C2675945|C4017062|C4017063	
607094	False	2025-03-20	C1424593	
607095	True	2025-08-17	C1846796|C4551965	93347
607096	False	2025-03-24	C0473219|C1425219	
607097	False	2025-03-23	C1425326	
607098	False	2025-03-24	C1846791	
607099	False	2025-03-25	C1826255	
607100	False	2025-03-23	C1417782|C1846790|C1855681|C4551559	
607101	True	2025-03-20	C1846784	90636
607102	False	2025-05-11	C0027708|C0694898|C0950121|C0950122|C1837026|C3151568|C4016845	
607103	False	2025-03-24	C1412614	
607104	False	2025-03-21	C1425997	
607105	False	2025-03-21	C1417770	
607106	False	2025-03-21	C1424276	
607107	True	2025-03-19	C1846758|C2931822	150
607108	False	2025-03-23	C0003076|C1418276|C1833797|C1833798|C1835698|C3554721|C3805349|C3805604|C4017066|C4017067|C4017070|C4017657|C4310841|C4310884|C5886785	
607109	False	2025-03-25	C1424917	
607110	False	2025-03-21	C1424925	
607111	False	2025-03-20	C0393559|C1425570	
607112	False	2025-03-25	C1422076	
607113	False	2025-03-24	C1424930	
607114	False	2025-03-31	C1423517	
607115	True	2025-03-19	C0409818	1451
607116	False	2025-03-21	C1846735	1020
607117	False	2025-08-17	C1417075|C1855081	
607118	False	2025-03-21	C1419695|C4706315	
607119	False	2025-03-25	C1421990	
607120	False	2025-03-20	C1423830|C3150988	
607121	False	2025-03-20		
607122	False	2025-03-24	C1826704	
607123	False	2025-03-23	C1826705|C3550478|C4017071|C4017072	
607124	False	2025-03-21	C1335236	
607125	False	2025-03-24	C1418774	
607126	False	2025-03-21	C1418775	
607127	False	2025-03-24	C1825059	
607128	False	2025-03-23	C1423650	
607129	False	2025-03-31	C1537694	
607130	False	2025-03-24	C1846723	
607131	True	2025-03-21	C1846722	166024
607132	False	2025-03-21	C1846721	
607133	False	2025-03-21		
607134	False	2025-03-20	C1846719	
607135	False	2025-03-31	C1846718	
607136	True	2025-07-06	C1846707	98759
607137	False	2025-03-24	C1415639|C1836765	
607138	False	2025-03-20	C1425825	
607139	False	2025-03-25	C1414527|C3469521	
607140	False	2025-03-21	C0002982	
607141	False	2025-03-23	C1425234	
607142	False	2025-03-23		
607143	True	2025-03-19	C2931001	79324
607144	False	2025-03-20	C1426190|C2931001	
607145	False	2025-03-24	C1424906|C3279756	
607146	False	2025-03-21	C1826564	
607147	False	2025-03-24	C1425031	
607148	False	2025-03-24		
607149	False	2025-03-25	C1846690	
607150	False	2025-03-20	C1425602	
607151	True	2025-03-19	C1846689	2573
607152	False	2025-03-25	C1846685	100999
607153	False	2025-03-25	C1428333	
607154	True	2025-03-19	C2607914	
607155	True	2025-03-19	C1846672	34515
607156	False	2025-03-24	C1539864	
607157	False	2025-03-24	C1423627	
607158	False	2025-03-23	C1823620	
607159	False	2025-03-23	C1823956|C5231448	
607160	False	2025-03-24	C1424580	
607161	False	2025-03-20	C1846671	93267
607162	False	2025-03-20	C1539877	
607163	False	2025-03-21	C1422244|C5676935	
607164	False	2025-03-24	C1423555	
607165	False	2025-03-23	C1822681	
607166	False	2025-06-15	C1423060|C4693773	
607167	False	2025-03-24	C1825016	
607168	False	2025-03-23	C1825017	
607169	False	2025-03-24	C1418969	
607170	False	2025-03-23	C1422802|C1853508|C1853509|C5935596	
607171	False	2025-05-11	C1824790	
607172	False	2025-03-31	C1426073	
607173	False	2025-03-21	C1424617	
607174	True	2025-03-19	C3551915	263662
607175	False	2025-03-24	C1425168	
607176	False	2025-03-20	C1421903	
607177	False	2025-03-24	C1415885	
607178	False	2025-03-24	C1538615	
607179	False	2025-03-20	C1419298|C4539944	
607180	False	2025-03-31	C1422832	
607181	False	2025-03-21	C1826953	
607182	False	2025-03-31	C1422829|C4017073	
607183	False	2025-03-24	C1419927	
607184	False	2025-03-23	C1419928	
607185	False	2025-03-25	C1419929	
607186	False	2025-03-20	C1419930|C4225382	
607187	False	2025-03-24	C1539859	
607188	False	2025-03-21	C1539860	
607189	False	2025-03-23	C1424563	
607190	False	2025-03-21	C1419371	
607191	False	2025-03-23	C1422398	
607192	False	2025-03-20	C1422522	
607193	False	2025-03-23	C1422781	
607194	False	2025-03-21	C1428235|C1836780	
607195	False	2025-03-23		
607196	True	2025-03-19	C1846648	99742
607197	False	2025-03-23	C1846647	90635
607198	False	2025-03-25	C1425854|C4759870	
607199	False	2025-03-21	C1416474|C4551864|C5848052	
607200	True	2025-03-19	C1846632	226316|95716
607201	False	2025-03-20	C1415648|C5774231	
607202	False	2025-03-20	C1846631	
607203	False	2025-03-20	C1425082	
607204	False	2025-07-06	C1423086|C4693672|C4694011|C5888376	
607205	False	2025-03-25	C1423087	
607206	False	2025-03-21	C1422178|C3539888	
607207	False	2025-03-25	C1420492|C4748158|C5190574	
607208	True	2025-03-24	C0751122	33069
607209	False	2025-03-24	C1424267|C5562027	
607210	False	2025-07-20	C1424244|C3554686|C4539957|C4551967	
607211	False	2025-03-20	C0032027|C1424286|C1864497|C4017074	
607212	False	2025-03-20	C1424242|C1859353	
607213	False	2025-03-24	C1335088|C3151113	
607214	False	2025-03-25	C1846617	1094
607215	False	2025-03-21	C1426011|C1846979|C1847013	
607216	False	2025-03-24	C1426154	
607217	False	2025-03-25	C1426155	
607218	False	2025-08-03	C0003873|C1416473|C2677097|C4017075|C4017076	
607219	False	2025-03-21	C1413563	
607220	False	2025-03-24	C1413564	
607221	False	2025-03-25	C1846609	
607222	False	2025-03-24	C1422110	
607223	False	2025-03-21	C1426859|C3276551	
607224	False	2025-03-25	C1425006	
607225	True	2025-03-19	C2931441	293168
607226	False	2025-03-20	C1426002	
607227	False	2025-03-23	C1826279	
607228	False	2025-03-23	C1826280	
607229	False	2025-03-23	C1826281	
607230	False	2025-03-24	C1826282	
607231	False	2025-03-20	C1428882	
607232	False	2025-03-25	C1428991	
607233	False	2025-03-25	C1428415	
607234	False	2025-03-25	C1428416	
607235	False	2025-03-25	C1422304	
607236	False	2025-03-21		
607237	False	2025-03-20	C1540023|C1832992	
607238	False	2025-09-08	C1427858	
607239	False	2025-03-20	C1846576	90636
607240	False	2025-03-25	C1822692	
607241	False	2025-09-02	C1426092	
607242	False	2025-03-24	C1412442	
607243	False	2025-06-15	C1412455|C3279743	
607244	False	2025-06-15	C1412453|C3151056|C3489627	
607245	False	2025-06-15	C1412452|C3279738	
607246	False	2025-06-15	C1412448|C4310746	
607247	False	2025-03-25	C1425091	
607248	False	2025-03-24	C2750944	182067
607249	False	2025-03-21	C1425793	
607250	True	2025-03-19	C4759870	94124
607251	False	2025-03-20	C1424897|C5394284	
607252	False	2025-03-25	C1412486	
607253	False	2025-03-20	C1423011	
607254	False	2025-03-24	C1423010	
607255	False	2025-03-20	C1423012	
607256	False	2025-03-21	C1423013	
607257	False	2025-03-23	C1424266|C5436509	
607258	False	2025-03-20	C1846573	2197
607259	True	2025-03-19	C1846564	99013
607260	False	2025-05-11	C1537568	
607261	False	2025-03-24	C0013903|C0457013|C1426383	
607262	False	2025-03-24	C1427640	
607263	False	2025-03-23	C1425669	
607264	False	2025-03-23	C1425387	
607265	False	2025-03-25	C1824745	
607266	False	2025-03-25		
607267	False	2025-03-25	C1422055	
607268	False	2025-03-20	C1422054	
607269	False	2025-03-24	C1425761	
607270	False	2025-03-20	C1422523|C4014435	
607271	True	2025-03-19	C1846545	275517
607272	False	2025-03-21	C1424628	
607273	False	2025-03-21	C0346010|C1539518|C1833970|C1868193|C4017077	
607274	False	2025-03-21	C1421391	
607275	False	2025-03-21	C1846535	
607276	True	2025-03-19	C1821417	
607277	True	2025-03-19	C1846534	
607278	True	2025-03-19	C1836723|C4085248	488265
607279	False	2025-03-24	C1846533	
607280	False	2025-03-20	C1413562	
607281	False	2025-07-06	C1426957	
607282	False	2025-03-21	C1422288	
607283	False	2025-03-21	C1425147	
607284	False	2025-03-25	C1424855	
607285	False	2025-03-24	C1424786	
607286	False	2025-03-23	C1424688	
607287	False	2025-05-11	C1426955	
607288	False	2025-03-24	C1426956	
607289	False	2025-06-15	C1425601|C5436936	
607290	False	2025-03-24	C1846532	
607291	False	2025-03-24	C1412437	
607292	False	2025-03-24	C1419947|C1846529|C1853214	
607293	False	2025-03-21	C1422031|C4015050	
607294	False	2025-03-20	C1423713	
607295	False	2025-03-23	C1425346|C4225285	
607296	False	2025-03-20	C1412684	
607297	False	2025-03-25	C1417729	
607298	False	2025-03-20	C1422425	
607299	False	2025-03-23	C1824952	
607300	False	2025-03-24	C1424915|C1838702	
607301	False	2025-03-25	C1424921|C1832378	
607302	False	2025-03-24		
607303	False	2025-03-24	C1424676	
607304	False	2025-03-24	C1846520	91492|98991|98992|98995
607305	False	2025-03-25	C1825956	
607306	False	2025-03-24	C0268297|C0919429|C4017079|C4551492	
607307	False	2025-03-21	C1427243|C5935643	
607308	False	2025-03-24	C1268717	
607309	False	2025-03-24	C1412438	
607310	False	2025-03-25	C1412205	
607311	False	2025-03-21	C1366500	
607312	False	2025-03-24	C1428222	
607313	True	2025-03-19	C4551964|C4760875	2744
607314	False	2025-03-24	C1413054|C3888355	
607315	False	2025-03-21	C1422158	
607316	False	2025-03-24		
607317	True	2025-03-19	C1846492	95434
607318	False	2025-03-21	C1424794	
607319	False	2025-03-21	C1426812	
607320	False	2025-03-20	C1425925	
607321	False	2025-03-23	C1422389	
607322	False	2025-03-24		
